WORD,FROM,TO,SPEAKER,SPOKEN_TIME,LABEL
okay,735,735.57,0,0.57,0
okay,735.64,736.1,0,0.46,0
did,736.1,736.31,0,0.21,0
you,736.31,736.37,0,0.06,0
talk,736.37,736.68,0,0.31,0
about,736.68,736.86,0,0.18,0
that,736.86,737.03,0,0.17,0
hospital,737.03,737.54,0,0.51,0
so,737.54,737.87,0,0.33,0
%HESITATION,737.9,738.29,1,0.39,0
no,738.32,738.63,1,0.31,0
I,738.78,738.83,1,0.05,0
sort,738.83,739.11,1,0.28,0
of,739.11,739.18,1,0.07,0
go,739.18,739.34,1,0.16,0
in,739.34,739.45,1,0.11,0
on,739.45,739.64,1,0.19,0
those,739.64,739.88,1,0.24,0
%HESITATION,739.88,740.02,1,0.14,0
pull,740.41,740.75,1,0.34,0
like,740.9,741.15,1,0.25,0
next,741.15,741.55,1,0.4,0
in,741.91,742.06,1,0.15,0
the,742.06,742.13,1,0.07,0
next,742.13,742.42,1,0.29,0
but,742.42,742.75,1,0.33,0
%HESITATION,742.75,742.9,1,0.15,0
seem,743.8,744.18,1,0.38,0
to,744.18,744.42,1,0.24,0
be,744.47,744.84,1,0.37,0
being,745.27,745.58,1,0.31,0
jumped,745.58,745.91,1,0.33,0
the,746.25,746.33,0,0.08,0
ball,746.33,746.48,0,0.15,0
okay,746.48,746.95,0,0.47,0
so,747.67,747.77,1,0.1,0
dass,747.77,748.25,1,0.48,0
and,748.25,748.51,1,0.26,0
not,748.85,749.07,0,0.22,0
my,749.07,749.21,0,0.14,0
fortune,749.21,749.65,0,0.44,0
I,749.65,749.81,0,0.16,0
said,749.81,750.07,0,0.26,0
no,750.07,750.56,0,0.49,0
so,750.94,751.37,0,0.43,0
okay,751.7,752.11,0,0.41,0
so,752.11,752.39,0,0.28,0
that,752.39,752.7,0,0.31,0
sounds,752.73,753.05,0,0.32,0
like,753.05,753.14,0,0.09,0
you're,753.14,753.24,0,0.1,0
quite,753.24,753.57,0,0.33,0
clear,753.57,753.89,0,0.32,0
that,753.89,754.09,0,0.2,0
you,754.09,754.24,0,0.15,0
wouldn't,754.24,754.56,0,0.32,0
want,754.56,754.75,0,0.19,0
that,754.75,754.94,0,0.19,0
to,754.94,755.06,0,0.12,0
happen,755.06,755.52,0,0.46,0
so,755.52,755.9,0,0.38,0
no,755.94,756.07,1,0.13,0
it,756.07,756.2,1,0.13,0
was,756.2,756.53,1,0.33,0
me,756.53,756.66,1,0.13,0
time,756.66,756.94,1,0.28,0
to,756.94,757.09,1,0.15,0
go,757.09,757.34,1,0.25,0
all,757.34,757.52,1,0.18,0
the,757.52,757.88,1,0.36,0
although,758.84,758.97,1,0.13,0
the,758.97,759.1,1,0.13,0
%HESITATION,759.1,759.52,1,0.42,0
okay,759.68,760.22,0,0.54,0
okay,760.31,760.69,0,0.38,0
sounds,760.69,761,0,0.31,0
very,761,761.19,0,0.19,0
important,761.19,761.64,0,0.45,0
for,761.64,761.71,0,0.07,0
us,761.71,761.8,0,0.09,0
to,761.8,761.92,0,0.12,0
know,761.92,762.13,0,0.21,0
that,762.13,762.38,0,0.25,0
and,762.38,762.62,0,0.24,0
just,762.76,763.01,0,0.25,0
to,763.01,763.1,0,0.09,0
clarify,763.1,764.14,0,1.04,0
that,764.76,765,0,0.24,0
doesn't,765,765.34,0,0.34,0
mean,765.34,765.72,0,0.38,0
we're,765.72,765.86,0,0.14,0
not,765.86,766.04,0,0.18,0
going,766.04,766.19,0,0.15,0
to,766.19,766.28,0,0.09,0
look,766.28,766.46,0,0.18,0
after,766.46,766.77,0,0.31,0
entry,766.77,767.15,0,0.38,0
you,767.15,767.47,0,0.32,0
in,767.47,767.58,0,0.11,0
the,767.58,767.65,0,0.07,0
past,767.65,767.88,0,0.23,0
or,767.88,768.12,0,0.24,0
you,768.12,768.24,0,0.12,0
Simpsons,768.24,769.03,0,0.79,0
it,769.03,769.16,0,0.13,0
beauty,769.16,769.52,0,0.36,0
means,769.52,769.94,0,0.42,0
that,769.94,770.21,0,0.27,0
at,770.61,770.74,0,0.13,0
the,770.74,770.91,0,0.17,0
end,770.94,771.27,0,0.33,0
of,771.27,771.4,0,0.13,0
your,771.4,771.51,0,0.11,0
life,771.51,772.07,0,0.56,0
when,772.07,772.23,0,0.16,0
we,772.23,772.34,0,0.11,0
know,772.34,772.56,0,0.22,0
that,772.56,772.74,0,0.18,0
you're,772.74,772.85,0,0.11,0
dying,772.85,773.45,0,0.6,0
will,773.48,773.75,0,0.27,0
be,773.75,773.84,0,0.09,0
out,773.84,773.95,0,0.11,0
to,773.95,774.07,0,0.12,0
let,774.07,774.19,0,0.12,0
you,774.19,774.27,0,0.08,0
guys,774.27,774.51,0,0.24,0
peacefully,774.51,775.36,0,0.85,0
and,775.64,776.08,0,0.44,0
%HESITATION,776.2,776.38,0,0.18,0
through,776.38,776.64,0,0.26,0
the,776.64,776.76,0,0.12,0
phone,776.76,777.01,0,0.25,0
with,777.01,777.29,0,0.28,0
you,777.29,777.41,0,0.12,0
at,777.41,777.51,0,0.1,0
home,777.51,777.79,0,0.28,0
it's,777.79,777.88,0,0.09,0
five,777.88,778.18,0,0.3,0
K.,778.18,778.54,0,0.36,0
and,779.56,780.09,0,0.53,0
again,780.42,780.8,0,0.38,0
as,780.8,780.91,0,0.11,0
a,780.91,780.97,0,0.06,0
form,780.97,781.36,0,0.39,0
I,781.36,781.54,0,0.18,0
will,781.54,781.67,0,0.13,0
complete,781.67,782.22,0,0.55,0
and,782.22,782.38,0,0.16,0
sign,782.38,782.79,0,0.41,0
just,782.79,782.99,0,0.2,0
to,782.99,783.07,0,0.08,0
say,783.07,783.29,0,0.22,0
this,783.29,783.51,0,0.22,0
how,783.51,783.69,0,0.18,0
bout,783.69,783.93,0,0.24,0
description,783.93,784.78,0,0.85,0
and,784.99,785.15,0,0.16,0
that,785.15,785.29,0,0.14,0
can,785.29,785.4,0,0.11,0
be,785.4,785.48,0,0.08,0
kept,785.48,785.76,0,0.28,0
in,785.79,786.03,0,0.24,0
your,786.03,786.21,0,0.18,0
home,786.21,786.8,0,0.59,0
so,787.01,787.3,0,0.29,0
that,787.3,787.52,0,0.22,0
I,787.52,787.58,0,0.06,0
can,787.58,787.83,0,0.25,0
anyone,787.83,788.22,0,0.39,0
else,788.22,788.41,0,0.19,0
coming,788.41,788.63,0,0.22,0
into,788.63,788.83,0,0.2,0
the,788.83,788.91,0,0.08,0
house,788.91,789.29,0,0.38,0
is,789.29,789.51,0,0.22,0
is,789.54,789.66,0,0.12,0
the,789.66,789.75,0,0.09,0
weather,789.75,790.04,0,0.29,0
outside,790.04,790.53,0,0.49,0
side,790.53,790.78,0,0.25,0
okay,790.78,791.24,0,0.46,0
have,791.71,791.89,0,0.18,0
any,792.05,792.25,0,0.2,0
questions,792.25,792.78,0,0.53,0
about,792.78,793.09,0,0.31,0
%HESITATION,793.09,793.37,0,0.28,0
%HESITATION,793.73,794.25,1,0.52,0
no,794.39,794.6,1,0.21,0
%HESITATION,794.6,794.91,1,0.31,0
no,794.97,795.21,1,0.24,0
just,795.21,795.79,1,0.58,0
although,796.47,797.19,1,0.72,0
so,797.22,797.39,1,0.17,0
my,797.39,797.56,1,0.17,0
kids,797.69,798.07,1,0.38,0
%HESITATION,798.07,798.16,1,0.09,0
that's,798.16,798.47,1,0.31,0
what,798.47,798.69,1,0.22,0
we're,798.91,799.05,1,0.14,0
gonna,799.05,799.23,1,0.18,0
do,799.23,799.53,1,0.3,0
%HESITATION,799.69,800.21,1,0.52,0
are,800.91,801.01,0,0.1,0
you,801.01,801.16,0,0.15,0
happy,801.16,801.44,0,0.28,0
to,801.44,801.55,0,0.11,0
have,801.55,801.66,0,0.11,0
that,801.66,801.8,0,0.14,0
conversation,801.8,802.43,0,0.63,0
then,802.43,802.61,0,0.18,0
moved,802.61,802.83,0,0.22,0
to,802.83,802.97,0,0.14,0
%HESITATION,802.97,803.13,0,0.16,0
that,803.13,803.53,0,0.4,0
so,803.64,803.77,0,0.13,0
I,803.77,803.85,0,0.08,0
have,803.85,804.03,0,0.18,0
that,804.03,804.19,0,0.16,0
conversation,804.19,805.04,0,0.85,0
I,805.38,805.48,1,0.1,0
think,805.48,805.78,1,0.3,0
yeah,805.96,806.23,1,0.27,0
%HESITATION,806.23,806.29,1,0.06,0
if,806.29,806.44,1,0.15,0
you,806.44,806.5,1,0.06,0
find,806.5,806.92,1,0.42,0
a,807.4,807.45,1,0.05,0
crime,807.45,807.82,1,0.37,0
yes,807.9,808.2,0,0.3,0
and,808.2,808.31,0,0.11,0
it's,808.31,808.42,0,0.11,0
good,808.42,808.6,0,0.18,0
that,808.6,808.69,0,0.09,0
you,808.69,808.79,0,0.1,0
got,808.79,809.18,0,0.39,0
that,809.21,809.42,0,0.21,0
good,809.42,809.64,0,0.22,0
relationship,809.64,810.25,0,0.61,0
with,810.25,810.49,0,0.24,0
them,810.49,810.91,0,0.42,0
and,811.46,812.03,0,0.57,0
so,812.23,812.59,0,0.36,0
we've,812.96,813.14,0,0.18,0
talked,813.14,813.45,0,0.31,0
about,813.45,813.66,0,0.21,0
laser,813.66,813.97,0,0.31,0
things,813.97,814.23,0,0.26,0
today,814.23,814.56,0,0.33,0
%HESITATION,814.56,814.83,0,0.27,0
I'm,814.83,814.94,0,0.11,0
sorry,814.94,815.37,0,0.43,0
to,815.37,815.48,0,0.11,0
hear,815.59,815.76,0,0.17,0
that,815.76,815.96,0,0.2,0
we've,815.96,816.12,0,0.16,0
come,816.12,816.37,0,0.25,0
to,816.37,816.69,0,0.32,0
a,816.81,816.88,0,0.07,0
lot,816.88,817.33,0,0.45,0
and,817.73,818.02,0,0.29,0
%HESITATION,818.02,818.2,0,0.18,0
I,818.2,818.3,0,0.1,0
really,818.3,818.67,0,0.37,0
like,818.67,818.87,0,0.2,0
to,818.87,818.98,0,0.11,0
do,818.98,819.1,0,0.12,0
is,819.1,819.22,0,0.12,0
arrange,819.22,819.53,0,0.31,0
to,819.53,819.64,0,0.11,0
see,819.64,819.84,0,0.2,0
you,819.84,819.95,0,0.11,0
again,819.95,820.45,0,0.5,0
later,820.68,820.98,0,0.3,0
in,820.98,821.08,0,0.1,0
the,821.08,821.17,0,0.09,0
week,821.17,821.54,0,0.37,0
and,821.54,821.67,0,0.13,0
just,821.67,821.92,0,0.25,0
kind,821.92,822.19,0,0.27,0
of,822.19,822.45,0,0.26,0
have,822.71,822.91,0,0.2,0
a,822.91,822.97,0,0.06,0
chat,822.97,823.18,0,0.21,0
again,823.18,823.46,0,0.28,0
about,823.46,823.68,0,0.22,0
was,823.68,823.89,0,0.21,0
spaced,823.89,824.32,0,0.43,0
about,824.32,824.72,0,0.4,0
how,824.87,825.01,0,0.14,0
you,825.01,825.13,0,0.12,0
feeling,825.13,825.77,0,0.64,0
is,825.81,826.11,0,0.3,0
at,826.11,826.26,0,0.15,0
war,826.26,826.52,0,0.26,0
with,826.52,826.7,0,0.18,0
you,826.7,827.02,0,0.32,0
yes,827.05,827.29,1,0.24,0
fine,827.29,827.48,1,0.19,0
just,827.48,827.69,1,0.21,0
let,827.69,827.8,1,0.11,0
it,827.8,827.9,1,0.1,0
sink,827.9,828.13,1,0.23,0
in,828.13,828.22,1,0.09,0
a,828.22,828.27,1,0.05,0
bit,828.27,828.53,1,0.26,0
yeah,828.6,829.08,0,0.48,0
yeah,829.14,829.35,0,0.21,0
so,829.35,829.76,0,0.41,0
can,830.22,830.4,0,0.18,0
I,830.4,830.5,0,0.1,0
just,830.5,830.7,0,0.2,0
sort,830.7,830.82,0,0.12,0
of,830.82,830.89,0,0.07,0
some,830.89,831.09,0,0.2,0
like,831.09,831.33,0,0.24,0
it,831.33,831.53,0,0.2,0
was,831.53,831.76,0,0.23,0
going,831.76,831.89,0,0.13,0
to,831.89,832.07,0,0.18,0
say,832.07,832.24,0,0.17,0
five,832.24,832.69,0,0.45,0
oh,832.69,832.93,0,0.24,0
I,832.93,833.05,0,0.12,0
said,833.05,833.34,0,0.29,0
well,833.66,833.81,0,0.15,0
she's,833.81,834.03,0,0.22,0
been,834.03,834.25,0,0.22,0
hospice,834.25,834.7,0,0.45,0
so,834.7,835.23,0,0.53,0
they,835.47,835.61,0,0.14,0
mention,835.61,836.05,0,0.44,0
to,836.05,836.27,0,0.22,0
you,836.27,836.34,0,0.07,0
the,836.34,836.49,0,0.15,0
problem,836.49,836.94,0,0.45,0
kind,836.94,837.28,0,0.34,0
so,837.28,837.6,0,0.32,0
we,838.41,838.54,0,0.13,0
discussed,838.54,838.98,0,0.44,0
the,838.98,839.06,0,0.08,0
fact,839.06,839.33,0,0.27,0
that,839.33,839.49,0,0.16,0
the,839.49,839.58,0,0.09,0
counts,839.58,839.99,0,0.41,0
as,839.99,840.29,0,0.3,0
in,840.89,841.08,0,0.19,0
other,841.08,841.35,0,0.27,0
places,841.35,841.88,0,0.53,0
while,841.88,842.45,0,0.57,0
and,842.72,843.39,0,0.67,0
%HESITATION,843.43,843.63,0,0.2,0
and,843.63,843.96,0,0.33,0
that,844.04,844.32,0,0.28,0
for,844.32,844.53,0,0.21,0
you,844.53,844.76,0,0.23,0
to,844.76,844.86,0,0.1,0
prose,844.86,845.23,0,0.37,0
you,845.23,845.33,0,0.1,0
know,845.33,845.58,0,0.25,0
being,845.64,845.86,0,0.22,0
a,845.86,845.93,0,0.07,0
home,845.93,846.38,0,0.45,0
spending,846.38,846.71,0,0.33,0
time,846.71,846.94,0,0.23,0
with,846.94,847.03,0,0.09,0
this,847.03,847.18,0,0.15,0
company,847.18,847.77,0,0.59,0
I'm,848.04,848.2,0,0.16,0
way,848.2,848.38,0,0.18,0
it,848.38,848.73,0,0.35,0
you,848.78,848.9,0,0.12,0
know,848.9,849.02,0,0.12,0
if,849.02,849.23,0,0.21,0
you,849.23,849.41,0,0.18,0
G.,849.41,849.59,0,0.18,0
P.,849.59,849.74,0,0.15,0
practices,849.74,850.29,0,0.55,0
and,850.29,850.5,0,0.21,0
everything,850.53,850.96,0,0.43,0
we,850.96,851.08,0,0.12,0
can,851.08,851.41,0,0.33,0
to,851.41,851.55,0,0.14,0
support,851.55,852.01,0,0.46,0
you,852.01,852.11,0,0.1,0
and,852.11,852.34,0,0.23,0
%HESITATION,852.34,852.57,0,0.23,0
and,853.24,853.91,0,0.67,0
she,854.09,854.32,0,0.23,0
any,854.32,854.53,0,0.21,0
symptoms,854.53,855.07,0,0.54,0
you,855.07,855.31,0,0.24,0
get,855.31,855.55,0,0.24,0
make,856.2,856.44,0,0.24,0
sure,856.44,856.66,0,0.22,0
that,856.66,856.89,0,0.23,0
he's,856.89,857.13,0,0.24,0
he's,857.13,857.4,0,0.27,0
composed,857.4,857.93,0,0.53,0
possible,857.93,858.41,0,0.48,0
%HESITATION,858.44,858.71,0,0.27,0
%HESITATION,858.74,859.27,0,0.53,0
and,859.75,860.36,0,0.61,0
and,860.39,860.56,0,0.17,0
then,860.56,860.74,0,0.18,0
in,860.77,861.01,0,0.24,0
the,861.01,861.1,0,0.09,0
future,861.1,861.85,0,0.75,0
if,862.35,862.58,0,0.23,0
you,862.58,862.66,0,0.08,0
do,862.66,862.99,0,0.33,0
or,862.99,863.25,0,0.26,0
when,863.25,863.47,0,0.22,0
you,863.47,863.61,0,0.14,0
do,863.61,863.87,0,0.26,0
become,863.87,864.41,0,0.54,0
more,864.71,864.92,0,0.21,0
poor,864.92,865.27,0,0.35,0
they,865.27,865.46,0,0.19,0
will,865.46,865.63,0,0.17,0
just,865.63,865.87,0,0.24,0
make,865.87,866.04,0,0.17,0
sure,866.04,866.2,0,0.16,0
who's,866.2,866.4,0,0.2,0
come,866.4,866.63,0,0.23,0
to,866.63,866.73,0,0.1,0
opposed,866.73,866.98,0,0.25,0
to,866.98,867.06,0,0.08,0
combat,867.06,867.65,0,0.59,0
has,867.65,867.86,0,0.21,0
%HESITATION,867.86,868.23,0,0.37,0
it's,869.43,869.67,0,0.24,0
%HESITATION,869.67,869.84,0,0.17,0
is,869.84,870.07,0,0.23,0
that,870.07,870.21,0,0.14,0
what,870.21,870.37,0,0.16,0
you,870.37,870.52,0,0.15,0
think,870.52,870.81,0,0.29,0
you've,870.81,871,0,0.19,0
got,871,871.22,0,0.22,0
sounded,871.22,871.57,0,0.35,0
like,871.57,871.85,0,0.28,0
live,871.88,872.16,0,0.28,0
because,872.16,872.31,0,0.15,0
somebody,872.31,872.71,0,0.4,0
whether,872.71,873.1,0,0.39,0
it,873.1,873.2,0,0.1,0
was,873.2,873.34,0,0.14,0
comes,873.34,873.69,0,0.35,0
he's,873.69,873.98,0,0.29,0
so,874.63,874.94,1,0.31,0
sounds,874.94,875.32,1,0.38,0
good,875.32,875.49,1,0.17,0
to,875.49,875.61,1,0.12,0
me,875.61,875.82,1,0.21,0
yep,876.22,876.49,1,0.27,0
and,877.01,877.27,0,0.26,0
six,877.3,877.56,0,0.26,0
and,877.56,877.92,0,0.36,0
so,878.39,878.86,0,0.47,0
if,879.1,879.26,0,0.16,0
it's,879.26,879.4,0,0.14,0
alright,879.4,879.64,0,0.24,0
with,879.64,879.8,0,0.16,0
you,879.8,880.3,0,0.5,0
I'll,880.57,880.75,0,0.18,0
go,880.75,880.92,0,0.17,0
and,880.92,881.2,0,0.28,0
make,881.44,881.71,0,0.27,0
you,881.71,881.78,0,0.07,0
know,881.78,881.96,0,0.18,0
holdfast,881.96,882.75,0,0.79,0
writes,882.75,882.97,0,0.22,0
it,882.97,883.09,0,0.12,0
down,883.09,883.61,0,0.52,0
and,883.8,883.93,0,0.13,0
then,883.93,884.04,0,0.11,0
I'll,884.04,884.11,0,0.07,0
bring,884.11,884.39,0,0.28,0
that,884.39,884.54,0,0.15,0
paper,884.54,884.88,0,0.34,0
population,884.88,885.49,0,0.61,0
the,885.49,885.58,0,0.09,0
week,885.58,885.87,0,0.29,0
with,885.87,886.03,0,0.16,0
a,886.03,886.07,0,0.04,0
look,886.07,886.26,0,0.19,0
at,886.26,886.34,0,0.08,0
that,886.34,886.55,0,0.21,0
together,886.55,887.18,0,0.63,0
in,887.69,887.82,0,0.13,0
the,887.82,887.89,0,0.07,0
meantime,887.89,888.24,0,0.35,0
you,888.24,888.42,0,0.18,0
can,888.42,888.61,0,0.19,0
check,888.61,888.88,0,0.27,0
to,888.88,889.05,0,0.17,0
dose,889.05,889.39,0,0.34,0
and,889.39,889.58,0,0.19,0
you,889.58,889.66,0,0.08,0
son,889.66,890.36,0,0.7,0
and,890.67,891.22,0,0.55,0
ends,891.25,891.56,0,0.31,0
don't,891.56,891.8,0,0.24,0
forget,891.8,892.02,0,0.22,0
any,892.02,892.19,0,0.17,0
of,892.19,892.26,0,0.07,0
these,892.26,892.49,0,0.23,0
things,892.49,892.87,0,0.38,0
we,892.87,892.98,0,0.11,0
can,892.98,893.38,0,0.4,0
we,893.85,893.97,0,0.12,0
can,893.97,894.35,0,0.38,0
you,894.41,894.64,0,0.23,0
change,894.64,895.1,0,0.46,0
them,895.1,895.33,0,0.23,0
stop,895.37,895.75,0,0.38,0
them,895.75,896.22,0,0.47,0
as,896.4,896.56,0,0.16,0
time,896.56,896.85,0,0.29,0
goes,896.85,897.18,0,0.33,0
on,897.18,897.63,0,0.45,0
and,897.86,898.04,0,0.18,0
will,898.04,898.22,0,0.18,0
make,898.22,898.46,0,0.24,0
a,898.46,898.52,0,0.06,0
sauce,898.52,898.88,0,0.36,0
and,898.88,899.06,0,0.18,0
he's,899.06,899.23,0,0.17,0
got,899.23,899.42,0,0.19,0
something,899.42,899.72,0,0.3,0
in,899.72,899.81,0,0.09,0
the,899.81,899.88,0,0.07,0
house,899.88,900.18,0,0.3,0
gives,900.18,900.38,0,0.2,0
you,900.38,900.48,0,0.1,0
that,900.48,900.65,0,0.17,0
confidence,900.65,901.42,0,0.77,0
that,901.42,901.62,0,0.2,0
if,902.11,902.32,0,0.21,0
you,902.32,902.41,0,0.09,0
do,902.41,902.6,0,0.19,0
become,902.6,902.96,0,0.36,0
one,902.96,903.25,0,0.29,0
while,903.25,903.77,0,0.52,0
the,903.93,904.12,0,0.19,0
call,904.12,904.34,0,0.22,0
but,904.34,904.49,0,0.15,0
at,904.49,904.56,0,0.07,0
a,904.56,904.62,0,0.06,0
time,904.62,904.9,0,0.28,0
and,904.9,905.01,0,0.11,0
place,905.01,905.38,0,0.37,0
five,905.41,905.71,0,0.3,0
K.,905.71,905.92,0,0.21,0
yes,905.95,906.52,1,0.57,0
that's,906.55,906.75,1,0.2,0
great,906.75,907.03,1,0.28,0
thanks,907.03,907.33,1,0.3,0
thanks,907.73,908.01,0,0.28,0
yeah,908.04,908.22,1,0.18,0
that's,908.39,908.59,0,0.2,0
great,908.59,908.85,0,0.26,0
website,908.85,909.24,0,0.39,0
to,909.24,909.33,0,0.09,0
see,909.33,909.54,0,0.21,0
it's,909.54,909.72,0,0.18,0
damn,909.72,910.04,0,0.32,0
glad,910.04,910.25,0,0.21,0
he,910.25,910.34,0,0.09,0
has,910.34,910.68,0,0.34,0
and,911.12,911.39,0,0.27,0
%HESITATION,911.39,911.55,0,0.16,0
I,911.55,911.62,0,0.07,0
look,911.62,911.81,0,0.19,0
for,911.81,911.98,0,0.17,0
to,911.98,912.04,0,0.06,0
see,912.04,912.25,0,0.21,0
election,912.25,912.66,0,0.41,0
week,912.66,912.99,0,0.33,0
okay,913.02,913.31,1,0.29,0
season,913.31,913.82,1,0.51,0
okay,913.95,914.35,0,0.4,0
take,914.4,914.63,0,0.23,0
care,914.63,914.86,0,0.23,0
now,914.86,915.14,0,0.28,0
bye,915.14,915.27,0,0.13,0
bye,915.27,915.76,0,0.49,0
